city,course_name,insitute_type ,institute_name,branch,total_seats
KHARGONE,ITI,Government,"GOVT ITI - KASRAWAD, DIST - KHARGONE",Computer Operator And Programming Assistant (NSQF),48
KHARGONE,ITI,Government,"GOVT ITI - KASRAWAD, DIST - KHARGONE",Electrician (NSQF),20
KHARGONE,ITI,Government,"GOVT ITI - KASRAWAD, DIST - KHARGONE",Welder (NSQF),40
CHHINDWARA,ITI,Government,"GOVT ITI, AMARWARA, DIST - CHHINDWARA",Computer Operator And Programming Assistant (NSQF),24
CHHINDWARA,ITI,Government,"GOVT ITI, BICHUA, DIST - CHHINDWARA",Stenographer & Secretarial Assistant (Hindi) (NSQF),24
CHHINDWARA,ITI,Government,"GOVT ITI - TAMIA , DIST - CHHINDWARA",Stenographer & Secretarial Assistant (Hindi) (NSQF),24
CHHINDWARA,ITI,Government,"GOVT TRIBAL ITI - CHHINDWARA, DIST - CHHINDWARA",Computer Operator And Programming Assistant (NSQF),48
CHHINDWARA,ITI,Government,"GOVT TRIBAL ITI - CHHINDWARA, DIST - CHHINDWARA",Electrician (NSQF),40
CHHINDWARA,ITI,Government,"GOVT TRIBAL ITI - CHHINDWARA, DIST - CHHINDWARA",Fitter (NSQF),40
CHHINDWARA,ITI,Government,"GOVT TRIBAL ITI - CHHINDWARA, DIST - CHHINDWARA",Mechanic Diesel (NSQF),72
CHHINDWARA,ITI,Government,"GOVT TRIBAL ITI - CHHINDWARA, DIST - CHHINDWARA",Sewing Technology (Cutting & Tailoring) (NSQF),20
CHHINDWARA,ITI,Government,"GOVT TRIBAL ITI - CHHINDWARA, DIST - CHHINDWARA",Stenographer & Secretarial Assistant (Hindi) (NSQF),48
CHHINDWARA,ITI,Government,"GOVT ITI - CHHINDWARA, DIST - CHHINDWARA",Agro Processing (NSQF),24
CHHINDWARA,ITI,Government,"GOVT ITI - CHHINDWARA, DIST - CHHINDWARA",Computer Operator And Programming Assistant (NSQF),48
CHHINDWARA,ITI,Government,"GOVT ITI - CHHINDWARA, DIST - CHHINDWARA",Electrician (NSQF),80
CHHINDWARA,ITI,Government,"GOVT ITI - CHHINDWARA, DIST - CHHINDWARA",Electronics Mechanic (NSQF),24
CHHINDWARA,ITI,Government,"GOVT ITI - CHHINDWARA, DIST - CHHINDWARA",Fitter (NSQF),60
CHHINDWARA,ITI,Government,"GOVT ITI - CHHINDWARA, DIST - CHHINDWARA",Fruit And Vegetable Processor (NSQF),24
CHHINDWARA,ITI,Government,"GOVT ITI - CHHINDWARA, DIST - CHHINDWARA",Machinist (NSQF),40
CHHINDWARA,ITI,Government,"GOVT ITI - CHHINDWARA, DIST - CHHINDWARA",Machinist (Grinder) (NSQF),20
CHHINDWARA,ITI,Government,"GOVT ITI - CHHINDWARA, DIST - CHHINDWARA",Mechanic (Motor Vehicle) (NSQF),24
CHHINDWARA,ITI,Government,"GOVT ITI - CHHINDWARA, DIST - CHHINDWARA",Mechanic (Tractor) (NSQF),60
CHHINDWARA,ITI,Government,"GOVT ITI - CHHINDWARA, DIST - CHHINDWARA",Mechanic Diesel (NSQF),48
CHHINDWARA,ITI,Government,"GOVT ITI - CHHINDWARA, DIST - CHHINDWARA",Sewing Technology (Cutting & Tailoring) (NSQF),20
CHHINDWARA,ITI,Government,"GOVT ITI - CHHINDWARA, DIST - CHHINDWARA",Stenographer & Secretarial Assistant (Hindi) (NSQF),48
CHHINDWARA,ITI,Government,"GOVT ITI - CHHINDWARA, DIST - CHHINDWARA",Turner (NSQF),20
CHHINDWARA,ITI,Government,"GOVT ITI - CHHINDWARA, DIST - CHHINDWARA",Welder (NSQF),40
CHHINDWARA,ITI,Government,"GOVT ITI - CHHINDWARA, DIST - CHHINDWARA",Surveyor ( Nsqf),24
CHHINDWARA,ITI,Government,"GOVT ITI - CHHINDWARA, DIST - CHHINDWARA",Milk & Milk Product Technician (NSQF),24
CHHINDWARA,ITI,Government,"GOVT ITI - CHHINDWARA, DIST - CHHINDWARA",Refrigeration And Air Conditioning Technician(NSQF),24
CHHINDWARA,ITI,Government,"GOVT ITI - CHHINDWARA, DIST - CHHINDWARA",Mechanic Electric Vehicle (NSQF),24
CHHINDWARA,ITI,Government,"GOVT WOMEN ITI - CHHINDWARA, DIST - CHHINDWARA",Computer Operator And Programming Assistant (NSQF),48
CHHINDWARA,ITI,Government,"GOVT WOMEN ITI - CHHINDWARA, DIST - CHHINDWARA",Electrician (NSQF),20
CHHINDWARA,ITI,Government,"GOVT WOMEN ITI - CHHINDWARA, DIST - CHHINDWARA",Instrument Mechanic (NSQF),24
CHHINDWARA,ITI,Government,"GOVT WOMEN ITI - CHHINDWARA, DIST - CHHINDWARA",Stenographer & Secretarial Assistant (English) (NSQF),48
CHHINDWARA,ITI,Government,"GOVT WOMEN ITI - CHHINDWARA, DIST - CHHINDWARA",Stenographer & Secretarial Assistant (Hindi) (NSQF),48
CHHINDWARA,ITI,Government,"GOVT ITI - HARRAI, DIST - CHHINDWARA",Computer Operator And Programming Assistant (NSQF),24
CHHINDWARA,ITI,Government,"GOVT ITI - HARRAI, DIST - CHHINDWARA",Electrician (NSQF),20
CHHINDWARA,ITI,Government,"GOVT ITI - HARRAI, DIST - CHHINDWARA",Electrician (NSQF),20
CHHINDWARA,ITI,Government,"GOVT ITI - HARRAI, DIST - CHHINDWARA",Fitter (NSQF),20
CHHINDWARA,ITI,Government,"GOVT ITI - HARRAI, DIST - CHHINDWARA",Solar Technician (Electrical)(NSQF),40
CHHINDWARA,ITI,Government,"GOVT ITI - JUNNARDEO, DIST - CHHINDWARA",Computer Operator And Programming Assistant (NSQF),48
CHHINDWARA,ITI,Government,"GOVT ITI - JUNNARDEO, DIST - CHHINDWARA",Electrician (NSQF),20
CHHINDWARA,ITI,Government,"GOVT ITI - JUNNARDEO, DIST - CHHINDWARA",Stenographer & Secretarial Assistant (Hindi) (NSQF),24
CHHINDWARA,ITI,Government,"GOVT ITI - JUNNARDEO, DIST - CHHINDWARA",Welder (NSQF),40
DINDORI,ITI,Government,"GOVT ITI - AMARPUR, DIST - DINDORI",Solar Technician (Electrical)(NSQF),20
DINDORI,ITI,Government,"GOVT ITI - MEHANDWANI , DIST - DINDORI",Computer Operator And Programming Assistant (NSQF),24
DINDORI,ITI,Government,"GOVT ITI - SAMNAPURR, DIST - DINDORI",Dress Making (NSQF),20
DINDORI,ITI,Government,"GOVT ITI - BAJAG, DIST - DINDORI",Fitter (NSQF),20
DINDORI,ITI,Government,"GOVT ITI - KARANJIYA , DIST - DINDORI",Electrician (NSQF),20
DINDORI,ITI,Government,"GOVT ITI - SHAHPURA, DIST - DINDORI",Computer Operator And Programming Assistant (NSQF),48
DINDORI,ITI,Government,"GOVT ITI - SHAHPURA, DIST - DINDORI",Electrician (NSQF),20
DINDORI,ITI,Government,"GOVT ITI - SHAHPURA, DIST - DINDORI",Fitter (NSQF),20
DINDORI,ITI,Government,"GOVT ITI - SHAHPURA, DIST - DINDORI",Mechanic (Motor Vehicle) (NSQF),24
DINDORI,ITI,Government,"GOVT ITI - SHAHPURA, DIST - DINDORI",Sewing Technology (Cutting & Tailoring) (NSQF),40
DINDORI,ITI,Government,"GOVT ITI - SHAHPURA, DIST - DINDORI",Welder (NSQF),40
DINDORI,ITI,Government,"GOVT ITI - DINDORI, DIST - DINDORI",Computer Operator And Programming Assistant (NSQF),48
DINDORI,ITI,Government,"GOVT ITI - DINDORI, DIST - DINDORI",Electrician (NSQF),20
DINDORI,ITI,Government,"GOVT ITI - DINDORI, DIST - DINDORI",Fitter (NSQF),20
DINDORI,ITI,Government,"GOVT ITI - DINDORI, DIST - DINDORI",Food Production (General) (NSQF),24
DINDORI,ITI,Government,"GOVT ITI - DINDORI, DIST - DINDORI",Mechanic Diesel (NSQF),48
DINDORI,ITI,Government,"GOVT ITI - DINDORI, DIST - DINDORI",Turner (NSQF),20
DINDORI,ITI,Government,"GOVT ITI - DINDORI, DIST - DINDORI",Welder (NSQF),40
JABALPUR,ITI,Government,"GOVT. ITI KUNDAM, DIST. JABALPUR",Fitter (NSQF),20
JABALPUR,ITI,Government,"GOVT. ITI SIHORA, DIST. JABALPUR",Electrician (NSQF),20
JABALPUR,ITI,Government,DIVISIONAL ITI JABALPUR,Catering & Hospitality Assistant (NSQF),20
JABALPUR,ITI,Government,DIVISIONAL ITI JABALPUR,Computer Operator & Programming Assistant (Vi) (NSQF) दृष्टि बाधित,24
JABALPUR,ITI,Government,DIVISIONAL ITI JABALPUR,Computer Operator And Programming Assistant (NSQF),96
JABALPUR,ITI,Government,DIVISIONAL ITI JABALPUR,Draughtsman (Mechanical) (NSQF),24
JABALPUR,ITI,Government,DIVISIONAL ITI JABALPUR,Dress Making (NSQF),40
JABALPUR,ITI,Government,DIVISIONAL ITI JABALPUR,Electrician (NSQF),100
JABALPUR,ITI,Government,DIVISIONAL ITI JABALPUR,Electronics Mechanic (NSQF),48
JABALPUR,ITI,Government,DIVISIONAL ITI JABALPUR,Fashion Design & Technology (NSQF),40
JABALPUR,ITI,Government,DIVISIONAL ITI JABALPUR,Fitter (NSQF),60
JABALPUR,ITI,Government,DIVISIONAL ITI JABALPUR,Fitter (NSQF),20
JABALPUR,ITI,Government,DIVISIONAL ITI JABALPUR,Machinist (NSQF),40
JABALPUR,ITI,Government,DIVISIONAL ITI JABALPUR,Mason (Building Constructor) (NSQF),48
JABALPUR,ITI,Government,DIVISIONAL ITI JABALPUR,Mechanic (Motor Vehicle) (NSQF),72
JABALPUR,ITI,Government,DIVISIONAL ITI JABALPUR,Mechanic (Tractor) (NSQF),40
JABALPUR,ITI,Government,DIVISIONAL ITI JABALPUR,Mechanic Diesel (NSQF),48
JABALPUR,ITI,Government,DIVISIONAL ITI JABALPUR,Painter General (NSQF),20
JABALPUR,ITI,Government,DIVISIONAL ITI JABALPUR,Plumber (NSQF),48
JABALPUR,ITI,Government,DIVISIONAL ITI JABALPUR,Sheet Metal Worker (NSQF),40
JABALPUR,ITI,Government,DIVISIONAL ITI JABALPUR,Stenographer & Secretarial Assistant (English) (NSQF),96
JABALPUR,ITI,Government,DIVISIONAL ITI JABALPUR,Stenographer & Secretarial Assistant (Hindi) (NSQF),96
JABALPUR,ITI,Government,DIVISIONAL ITI JABALPUR,Tool And Die Maker (Die And Modules) (NSQF),24
JABALPUR,ITI,Government,DIVISIONAL ITI JABALPUR,Turner (NSQF),40
JABALPUR,ITI,Government,DIVISIONAL ITI JABALPUR,Welder (NSQF),100
JABALPUR,ITI,Government,DIVISIONAL ITI JABALPUR,Surveyor ( Nsqf),24
JABALPUR,ITI,Government,DIVISIONAL ITI JABALPUR,Draughtsman (Civil) (NSQF),24
JABALPUR,ITI,Government,DIVISIONAL ITI JABALPUR,Refrigeration And Air Conditioning Technician(NSQF),48
JABALPUR,ITI,Government,DIVISIONAL ITI JABALPUR,Wood Work Technician (Carpenter)(NSQF),48
JABALPUR,ITI,Government,DIVISIONAL ITI JABALPUR,Drone Technician (NSQF),48
JABALPUR,ITI,Government,DIVISIONAL ITI JABALPUR,Computer Operator & Programming Assistant (Hi) (NSQF) श्रवण बाधित,24
JABALPUR,ITI,Government,"GOVT ITI - SHAHPURA, DIST - JABALPUR",Computer Operator And Programming Assistant (NSQF),48
JABALPUR,ITI,Government,"GOVT ITI - SHAHPURA, DIST - JABALPUR",Electrician (NSQF),20
JABALPUR,ITI,Government,"GOVT ITI - SHAHPURA, DIST - JABALPUR",Fitter (NSQF),20
JABALPUR,ITI,Government,"GOVT ITI - SHAHPURA, DIST - JABALPUR",Welder (NSQF),40
JABALPUR,ITI,Government,"GOVT ITI - BARGI, DIST - JABALPUR",Computer Operator And Programming Assistant (NSQF),48
JABALPUR,ITI,Government,"GOVT ITI - BARGI, DIST - JABALPUR",Electrician (NSQF),20
JABALPUR,ITI,Government,"GOVT ITI - BARGI, DIST - JABALPUR",Mechanic (Motor Vehicle) (NSQF),24
JABALPUR,ITI,Government,"GOVT ITI - BARGI, DIST - JABALPUR",Welder (NSQF),40
JABALPUR,ITI,Government,"GOVT ITI - MAJHOLI, DIST - JABALPUR",Computer Operator And Programming Assistant (NSQF),48
JABALPUR,ITI,Government,"GOVT ITI - MAJHOLI, DIST - JABALPUR",Electrician (NSQF),20
JABALPUR,ITI,Government,"GOVT ITI - MAJHOLI, DIST - JABALPUR",Fitter (NSQF),20
JABALPUR,ITI,Government,"GOVT ITI - MAJHOLI, DIST - JABALPUR",Turner (NSQF),20
JABALPUR,ITI,Government,"GOVT ITI - MAJHOLI, DIST - JABALPUR",Welder (NSQF),40
JABALPUR,ITI,Government,"GOVT ITI - PATAN, DIST - JABALPUR",Computer Operator And Programming Assistant (NSQF),48
JABALPUR,ITI,Government,"GOVT ITI - PATAN, DIST - JABALPUR",Electrician (NSQF),20
JABALPUR,ITI,Government,"GOVT ITI - PATAN, DIST - JABALPUR",Fitter (NSQF),20
JABALPUR,ITI,Government,"GOVT ITI - PATAN, DIST - JABALPUR",Welder (NSQF),40
KATNI,ITI,Government,"GOVT ITI, DHIMARKHEDA, DIST - KATNI",Computer Operator And Programming Assistant (NSQF),24
KATNI,ITI,Government,"GOVT. ITI RITHI, DIST. KATNI",Fitter (NSQF),20
KATNI,ITI,Government,"GOVT. ITI KEMOR, DIST. KATNI",Electrician (NSQF),20
KATNI,ITI,Government,"GOVT ITI - BAHORIBAND, DIST - KATNI",Computer Operator And Programming Assistant (NSQF),48
KATNI,ITI,Government,"GOVT ITI - BAHORIBAND, DIST - KATNI",Electrician (NSQF),20
KATNI,ITI,Government,"GOVT ITI - BAHORIBAND, DIST - KATNI",Fitter (NSQF),20
KATNI,ITI,Government,"GOVT ITI - BAHORIBAND, DIST - KATNI",Welder (NSQF),40
KATNI,ITI,Government,"GOVT ITI - KATNI, DIST - KATNI",Computer Operator And Programming Assistant (NSQF),48
KATNI,ITI,Government,"GOVT ITI - KATNI, DIST - KATNI",Dress Making (NSQF),20
KATNI,ITI,Government,"GOVT ITI - KATNI, DIST - KATNI",Electrician (NSQF),20
KATNI,ITI,Government,"GOVT ITI - KATNI, DIST - KATNI",Fitter (NSQF),20
KATNI,ITI,Government,"GOVT ITI - KATNI, DIST - KATNI",Mechanic (Motor Vehicle) (NSQF),24
KATNI,ITI,Government,"GOVT ITI - KATNI, DIST - KATNI",Mechanic Diesel (NSQF),48
KATNI,ITI,Government,"GOVT ITI - KATNI, DIST - KATNI",Stenographer & Secretarial Assistant (Hindi) (NSQF),48
KATNI,ITI,Government,"GOVT ITI - KATNI, DIST - KATNI",Welder (NSQF),40
KATNI,ITI,Government,"GOVT ITI - KATNI, DIST - KATNI",Wood Work Technician (Carpenter)(NSQF),24
KATNI,ITI,Government,"GOVT ITI - VIJAYRAGHOGARH, DIST - KATNI",Computer Operator And Programming Assistant (NSQF),48
KATNI,ITI,Government,"GOVT ITI - VIJAYRAGHOGARH, DIST - KATNI",Electrician (NSQF),20
KATNI,ITI,Government,"GOVT ITI - VIJAYRAGHOGARH, DIST - KATNI",Fitter (NSQF),20
KATNI,ITI,Government,"GOVT ITI - VIJAYRAGHOGARH, DIST - KATNI",Mechanic Diesel (NSQF),48
KATNI,ITI,Government,"GOVT ITI - BARHI, DIST - KATNI",Computer Operator And Programming Assistant (NSQF),24
KATNI,ITI,Government,"GOVT ITI - BARHI, DIST - KATNI",Electrician (NSQF),20
KATNI,ITI,Government,"GOVT ITI - BARHI, DIST - KATNI",Electrician (NSQF),20
KATNI,ITI,Government,"GOVT ITI - BARHI, DIST - KATNI",Fitter (NSQF),20
KATNI,ITI,Government,"GOVT ITI - BARHI, DIST - KATNI",Solar Technician (Electrical)(NSQF),20
NARSINGHPUR,ITI,Government,"GOVT ITI - BABAI CHICHLI, DIST - NARSINGHPUR",Electrician (NSQF),20
NARSINGHPUR,ITI,Government,"GOVT ITI - GADARWARA, DIST - NARSINGHPUR",Computer Operator And Programming Assistant (NSQF),48
NARSINGHPUR,ITI,Government,"GOVT ITI - GADARWARA, DIST - NARSINGHPUR",Electrician (NSQF),40
NARSINGHPUR,ITI,Government,"GOVT ITI - GADARWARA, DIST - NARSINGHPUR",Fitter (NSQF),20
NARSINGHPUR,ITI,Government,"GOVT ITI - GADARWARA, DIST - NARSINGHPUR",Mechanic Diesel (NSQF),48
NARSINGHPUR,ITI,Government,"GOVT ITI - GADARWARA, DIST - NARSINGHPUR",Sewing Technology (Cutting & Tailoring) (NSQF),40
NARSINGHPUR,ITI,Government,"GOVT ITI - GADARWARA, DIST - NARSINGHPUR",Welder (NSQF),40
NARSINGHPUR,ITI,Government,"GOVT ITI - TENDUKHEDA, DIST - NARSINGHPUR",Computer Operator And Programming Assistant (NSQF),48
NARSINGHPUR,ITI,Government,"GOVT ITI - TENDUKHEDA, DIST - NARSINGHPUR",Electrician (NSQF),20
NARSINGHPUR,ITI,Government,"GOVT ITI - NARSINGHPUR, DIST - NARSINGHPUR",Computer Operator And Programming Assistant (NSQF),48
NARSINGHPUR,ITI,Government,"GOVT ITI - NARSINGHPUR, DIST - NARSINGHPUR",Electrician (NSQF),20
NARSINGHPUR,ITI,Government,"GOVT ITI - NARSINGHPUR, DIST - NARSINGHPUR",Electronics Mechanic (NSQF),24
NARSINGHPUR,ITI,Government,"GOVT ITI - NARSINGHPUR, DIST - NARSINGHPUR",Fitter (NSQF),40
NARSINGHPUR,ITI,Government,"GOVT ITI - NARSINGHPUR, DIST - NARSINGHPUR",Turner (NSQF),20
NARSINGHPUR,ITI,Government,"GOVT ITI - GOTEGAON, DIST - NARSINGHPUR",Computer Operator And Programming Assistant (NSQF),48
NARSINGHPUR,ITI,Government,"GOVT ITI - GOTEGAON, DIST - NARSINGHPUR",Electrician (NSQF),40
NARSINGHPUR,ITI,Government,"GOVT ITI - GOTEGAON, DIST - NARSINGHPUR",Fitter (NSQF),20
NARSINGHPUR,ITI,Government,"GOVT ITI - GOTEGAON, DIST - NARSINGHPUR",Stenographer & Secretarial Assistant (Hindi) (NSQF),48
NARSINGHPUR,ITI,Government,"GOVT ITI - GOTEGAON, DIST - NARSINGHPUR",Welder (NSQF),40
PANDHURNA,ITI,Government,"GOVT ITI - PIPLANARAYANWAR, DIST - PANDHURNA",Computer Operator And Programming Assistant (NSQF),24
PANDHURNA,ITI,Government,"GOVT ITI - PIPLANARAYANWAR, DIST - PANDHURNA",Electrician (NSQF),20
PANDHURNA,ITI,Government,"GOVT ITI - PIPLANARAYANWAR, DIST - PANDHURNA",Fitter (NSQF),20
PANDHURNA,ITI,Government,"GOVT ITI - PANDHURNA, DIST - PANDHURNA",Computer Operator And Programming Assistant (NSQF),48
PANDHURNA,ITI,Government,"GOVT ITI - PANDHURNA, DIST - PANDHURNA",Electrician (NSQF),20
PANDHURNA,ITI,Government,"GOVT ITI - PANDHURNA, DIST - PANDHURNA",Electronics Mechanic (NSQF),24
PANDHURNA,ITI,Government,"GOVT ITI - PANDHURNA, DIST - PANDHURNA",Fitter (NSQF),40
PANDHURNA,ITI,Government,"GOVT ITI - PANDHURNA, DIST - PANDHURNA",Mechanic Diesel (NSQF),48
PANDHURNA,ITI,Government,"GOVT ITI - PANDHURNA, DIST - PANDHURNA",Welder (NSQF),40
BALAGHAT,ITI,Government,"GOVT ITI - BADRA, DIST - ANUPPUR",Computer Operator And Programming Assistant (NSQF),24
BALAGHAT,ITI,Government,"GOVT ITI - BADRA, DIST - ANUPPUR",Plumber (NSQF),24
BALAGHAT,ITI,Government,"GOVT ITI, NIGWANI, DIST - ANUPPUR",Computer Operator And Programming Assistant (NSQF),24
BALAGHAT,ITI,Government,"GOVT ITI - JAITHARI, DIST - ANUPPUR",Computer Operator And Programming Assistant (NSQF),48
BALAGHAT,ITI,Government,"GOVT ITI - JAITHARI, DIST - ANUPPUR",Electrician (NSQF),20
BALAGHAT,ITI,Government,"GOVT ITI - JAITHARI, DIST - ANUPPUR",Fitter (NSQF),20
BALAGHAT,ITI,Government,"GOVT ITI - JAITHARI, DIST - ANUPPUR",Mechanic (Motor Vehicle) (NSQF),24
BALAGHAT,ITI,Government,"GOVT ITI - JAITHARI, DIST - ANUPPUR",Turner (NSQF),20
BALAGHAT,ITI,Government,"GOVT ITI - JAITHARI, DIST - ANUPPUR",Welder (NSQF),40
BALAGHAT,ITI,Government,"GOVT ITI - BAINIBARI, DIST - ANUPPUR",Computer Operator And Programming Assistant (NSQF),48
BALAGHAT,ITI,Government,"GOVT ITI - BAINIBARI, DIST - ANUPPUR",Electrician (NSQF),20
BALAGHAT,ITI,Government,"GOVT ITI - BAINIBARI, DIST - ANUPPUR",Fitter (NSQF),20
BALAGHAT,ITI,Government,"GOVT ITI - BAINIBARI, DIST - ANUPPUR",Mechanic Diesel (NSQF),48
BALAGHAT,ITI,Government,"GOVT ITI - BAINIBARI, DIST - ANUPPUR",Welder (NSQF),40
BALAGHAT,ITI,Government,"GOVT ITI - KOTMA, DIST - ANUPPUR",Computer Operator And Programming Assistant (NSQF),48
BALAGHAT,ITI,Government,"GOVT ITI - KOTMA, DIST - ANUPPUR",Electrician (NSQF),20
BALAGHAT,ITI,Government,"GOVT ITI - KOTMA, DIST - ANUPPUR",Fitter (NSQF),20
BALAGHAT,ITI,Government,"GOVT ITI - KOTMA, DIST - ANUPPUR",Welder (NSQF),40
BALAGHAT,ITI,Government,"GOVT ITI - ANUPPUR, DIST - ANUPPUR",Computer Operator And Programming Assistant (NSQF),48
BALAGHAT,ITI,Government,"GOVT ITI - ANUPPUR, DIST - ANUPPUR",Electrician (NSQF),20
BALAGHAT,ITI,Government,"GOVT ITI - ANUPPUR, DIST - ANUPPUR",Fitter (NSQF),20
BALAGHAT,ITI,Government,"GOVT ITI - ANUPPUR, DIST - ANUPPUR",Food Production (General) (NSQF),24
BALAGHAT,ITI,Government,"GOVT ITI - ANUPPUR, DIST - ANUPPUR",Machinist (NSQF),20
BALAGHAT,ITI,Government,"GOVT ITI - ANUPPUR, DIST - ANUPPUR",Mechanic (Motor Vehicle) (NSQF),24
BALAGHAT,ITI,Government,"GOVT ITI - ANUPPUR, DIST - ANUPPUR",Stenographer & Secretarial Assistant (Hindi) (NSQF),24
BALAGHAT,ITI,Government,"GOVT ITI - ANUPPUR, DIST - ANUPPUR",Turner (NSQF),20
BALAGHAT,ITI,Government,"GOVT ITI - ANUPPUR, DIST - ANUPPUR",Welder (NSQF),40
MAIHAR,ITI,Government,"GOVT ITI - MAIHAR, DIST - SATNA",Computer Operator And Programming Assistant (NSQF),48
MAIHAR,ITI,Government,"GOVT ITI - MAIHAR, DIST - SATNA",Electrician (NSQF),20
MAIHAR,ITI,Government,"GOVT ITI - MAIHAR, DIST - SATNA",Electrician (NSQF),20
MAIHAR,ITI,Government,"GOVT ITI - MAIHAR, DIST - SATNA",Fitter (NSQF),20
MAIHAR,ITI,Government,"GOVT ITI - MAIHAR, DIST - SATNA",Stenographer & Secretarial Assistant (Hindi) (NSQF),48
MAIHAR,ITI,Government,"GOVT ITI - MAIHAR, DIST - SATNA",Welder (NSQF),40
MAIHAR,ITI,Government,"GOVT ITI - AMARPATAN, DIST - SATNA",Computer Operator And Programming Assistant (NSQF),48
MAIHAR,ITI,Government,"GOVT ITI - AMARPATAN, DIST - SATNA",Electrician (NSQF),20
MAIHAR,ITI,Government,"GOVT ITI - AMARPATAN, DIST - SATNA",Fitter (NSQF),20
MAIHAR,ITI,Government,"GOVT ITI - AMARPATAN, DIST - SATNA",Stenographer & Secretarial Assistant (Hindi) (NSQF),48
MAIHAR,ITI,Government,"GOVT ITI - AMARPATAN, DIST - SATNA",Welder (NSQF),40
MAIHAR,ITI,Government,"GOVT ITI - AMARPATAN, DIST - SATNA",Refrigeration And Air Conditioning Technician(NSQF),24
MAIHAR,ITI,Government,"GOVT ITI - NEW RAMNAGAR, DIST - SATNA",Computer Operator And Programming Assistant (NSQF),48
MAIHAR,ITI,Government,"GOVT ITI - NEW RAMNAGAR, DIST - SATNA",Electrician (NSQF),20
MAIHAR,ITI,Government,"GOVT ITI - NEW RAMNAGAR, DIST - SATNA",Fitter (NSQF),20
MAIHAR,ITI,Government,"GOVT ITI - NEW RAMNAGAR, DIST - SATNA",Welder (NSQF),40
MAUGANJ,ITI,Government,"GOVT. ITI HANUMANA, DIST. REWA",Electrician (NSQF),20
MAUGANJ,ITI,Government,"GOVT. ITI NAIGARHI, DIST. REWA",Electrician (NSQF),20
MAUGANJ,ITI,Government,"GOVT ITI - MAOGANJ, DIST - REWA",Computer Operator And Programming Assistant (NSQF),48
MAUGANJ,ITI,Government,"GOVT ITI - MAOGANJ, DIST - REWA",Electrician (NSQF),20
MAUGANJ,ITI,Government,"GOVT ITI - MAOGANJ, DIST - REWA",Fitter (NSQF),20
MAUGANJ,ITI,Government,"GOVT ITI - MAOGANJ, DIST - REWA",Welder (NSQF),40
REWA,ITI,Government,"GOVT ITI, SIRMAUR, DIST - REWA",Computer Operator And Programming Assistant (NSQF),48
REWA,ITI,Government,"GOVT ITI - MANGANWA, DIST - REWA",Computer Operator And Programming Assistant (NSQF),48
REWA,ITI,Government,"GOVT ITI - MANGANWA, DIST - REWA",Electrician (NSQF),20
REWA,ITI,Government,"GOVT ITI - MANGANWA, DIST - REWA",Fitter (NSQF),20
REWA,ITI,Government,"GOVT ITI - MANGANWA, DIST - REWA",Instrument Mechanic (NSQF),24
REWA,ITI,Government,"GOVT ITI - MANGANWA, DIST - REWA",Machinist (NSQF),20
REWA,ITI,Government,"GOVT ITI - MANGANWA, DIST - REWA",Mechanic (Motor Vehicle) (NSQF),24
REWA,ITI,Government,"GOVT ITI - MANGANWA, DIST - REWA",Mechanic Diesel (NSQF),48
REWA,ITI,Government,"GOVT ITI - MANGANWA, DIST - REWA",Sewing Technology (Cutting & Tailoring) (NSQF),20
REWA,ITI,Government,"GOVT ITI - MANGANWA, DIST - REWA",Turner (NSQF),20
REWA,ITI,Government,"GOVT ITI - MANGANWA, DIST - REWA",Welder (NSQF),40
REWA,ITI,Government,DIVISIONAL ITI REWA,Cosmetology (NSQF),48
REWA,ITI,Government,DIVISIONAL ITI REWA,Computer Hardware & Network Maintenance (NSQF),48
REWA,ITI,Government,DIVISIONAL ITI REWA,Computer Operator & Programming Assistant (Vi) (NSQF) दृष्टि बाधित,24
REWA,ITI,Government,DIVISIONAL ITI REWA,Computer Operator And Programming Assistant (NSQF),96
REWA,ITI,Government,DIVISIONAL ITI REWA,Draughtsman (Mechanical) (NSQF),24
REWA,ITI,Government,DIVISIONAL ITI REWA,Electrician (NSQF),80
REWA,ITI,Government,DIVISIONAL ITI REWA,Fashion Design & Technology (NSQF),80
REWA,ITI,Government,DIVISIONAL ITI REWA,Fitter (NSQF),60
REWA,ITI,Government,DIVISIONAL ITI REWA,Machinist (NSQF),20
REWA,ITI,Government,DIVISIONAL ITI REWA,Mason (Building Constructor) (NSQF),48
REWA,ITI,Government,DIVISIONAL ITI REWA,Mechanic (Motor Vehicle) (NSQF),24
REWA,ITI,Government,DIVISIONAL ITI REWA,Mechanic Diesel (NSQF),72
REWA,ITI,Government,DIVISIONAL ITI REWA,Plumber (NSQF),48
REWA,ITI,Government,DIVISIONAL ITI REWA,Sewing Technology (Cutting & Tailoring) (NSQF),20
REWA,ITI,Government,DIVISIONAL ITI REWA,Stenographer & Secretarial Assistant (English) (NSQF),48
REWA,ITI,Government,DIVISIONAL ITI REWA,Stenographer & Secretarial Assistant (Hindi) (NSQF),48
REWA,ITI,Government,DIVISIONAL ITI REWA,Turner (NSQF),20
REWA,ITI,Government,DIVISIONAL ITI REWA,Welder (NSQF),40
REWA,ITI,Government,DIVISIONAL ITI REWA,Surveyor ( Nsqf),24
REWA,ITI,Government,DIVISIONAL ITI REWA,Draughtsman (Civil) (NSQF),24
REWA,ITI,Government,DIVISIONAL ITI REWA,Refrigeration And Air Conditioning Technician(NSQF),24
